U	m
BARCODE000001-1_0	238
BARCODE000002-1_0	250
BARCODE000003-1_0	246
BARCODE000004-1_0	285
BARCODE000005-1_0	189
BARCODE000006-1_0	202
BARCODE000007-1_0	231
BARCODE000008-1_0	204
BARCODE000009-1_0	341
BARCODE000010-1_0	276
BARCODE000011-1_0	299
BARCODE000012-1_0	297
BARCODE000013-1_0	244
BARCODE000014-1_0	203
BARCODE000015-1_0	224
BARCODE000016-1_0	209
BARCODE000017-1_0	262
BARCODE000018-1_0	188
BARCODE000019-1_0	209
BARCODE000020-1_0	212
BARCODE000021-1_0	167
BARCODE000022-1_0	246
BARCODE000023-1_0	263
BARCODE000024-1_0	259
BARCODE000025-1_0	234
BARCODE000026-1_0	150
BARCODE000027-1_0	251
BARCODE000028-1_0	202
BARCODE000029-1_0	188
BARCODE000030-1_0	283
BARCODE000031-1_0	209
BARCODE000032-1_0	264
BARCODE000033-1_0	309
BARCODE000034-1_0	276
BARCODE000035-1_0	174
BARCODE000036-1_0	187
BARCODE000037-1_0	232
BARCODE000038-1_0	247
BARCODE000039-1_0	280
BARCODE000040-1_0	214
BARCODE000041-1_0	249
BARCODE000042-1_0	213
BARCODE000043-1_0	281
BARCODE000044-1_0	274
BARCODE000045-1_0	294
BARCODE000046-1_0	206
BARCODE000047-1_0	234
BARCODE000048-1_0	208
BARCODE000049-1_0	225
BARCODE000050-1_0	154
BARCODE000051-1_0	233
BARCODE000052-1_0	227
BARCODE000053-1_0	166
BARCODE000054-1_0	229
BARCODE000055-1_0	230
BARCODE000056-1_0	189
BARCODE000057-1_0	250
BARCODE000058-1_0	233
BARCODE000059-1_0	212
BARCODE000060-1_0	264
BARCODE000061-1_0	283
BARCODE000062-1_0	332
BARCODE000063-1_0	235
BARCODE000064-1_0	223
BARCODE000065-1_0	238
BARCODE000066-1_0	265
BARCODE000067-1_0	194
BARCODE000068-1_0	308
BARCODE000069-1_0	217
BARCODE000070-1_0	267
BARCODE000071-1_0	336
BARCODE000072-1_0	241
BARCODE000073-1_0	205
BARCODE000074-1_0	221
BARCODE000075-1_0	216
BARCODE000076-1_0	209
BARCODE000077-1_0	215
BARCODE000078-1_0	199
BARCODE000079-1_0	267
BARCODE000080-1_0	255
BARCODE000081-1_0	209
BARCODE000082-1_0	228
BARCODE000083-1_0	206
BARCODE000084-1_0	220
BARCODE000085-1_0	247
BARCODE000086-1_0	194
BARCODE000087-1_0	213
BARCODE000088-1_0	178
BARCODE000089-1_0	236
BARCODE000090-1_0	203
BARCODE000091-1_0	273
BARCODE000092-1_0	215
BARCODE000093-1_0	245
BARCODE000094-1_0	286
BARCODE000095-1_0	229
BARCODE000096-1_0	268
BARCODE000097-1_0	183
BARCODE000098-1_0	169
BARCODE000099-1_0	170
BARCODE000100-1_0	188
BARCODE000101-1_0	282
BARCODE000102-1_0	225
BARCODE000103-1_0	205
BARCODE000104-1_0	265
BARCODE000105-1_0	214
BARCODE000106-1_0	245
BARCODE000107-1_0	260
BARCODE000108-1_0	212
BARCODE000109-1_0	271
BARCODE000110-1_0	220
BARCODE000111-1_0	273
BARCODE000112-1_0	246
BARCODE000113-1_0	267
BARCODE000114-1_0	174
BARCODE000115-1_0	239
BARCODE000116-1_0	236
BARCODE000117-1_0	309
BARCODE000118-1_0	294
BARCODE000119-1_0	194
BARCODE000120-1_0	270
BARCODE000121-1_0	241
BARCODE000122-1_0	237
BARCODE000123-1_0	181
BARCODE000124-1_0	234
BARCODE000125-1_0	280
BARCODE000126-1_0	246
BARCODE000127-1_0	249
BARCODE000128-1_0	276
BARCODE000129-1_0	237
BARCODE000130-1_0	261
BARCODE000131-1_0	265
BARCODE000132-1_0	270
BARCODE000133-1_0	207
BARCODE000134-1_0	259
BARCODE000135-1_0	229
BARCODE000136-1_0	310
BARCODE000137-1_0	286
BARCODE000138-1_0	307
BARCODE000139-1_0	274
BARCODE000140-1_0	299
BARCODE000141-1_0	245
BARCODE000142-1_0	197
BARCODE000143-1_0	256
BARCODE000144-1_0	251
BARCODE000145-1_0	261
BARCODE000146-1_0	298
BARCODE000147-1_0	311
BARCODE000148-1_0	298
BARCODE000149-1_0	258
BARCODE000150-1_0	316

U	V	m
BARCODE000001-1_0	BARCODE000002-1_0	9
BARCODE000001-1_0	BARCODE000003-1_0	23
BARCODE000001-1_0	BARCODE000006-1_0	5
BARCODE000001-1_0	BARCODE000007-1_0	27
BARCODE000001-1_0	BARCODE000009-1_0	12
BARCODE000001-1_0	BARCODE000010-1_0	14
BARCODE000001-1_0	BARCODE000015-1_0	6
BARCODE000001-1_0	BARCODE000016-1_0	29
BARCODE000001-1_0	BARCODE000022-1_0	17
BARCODE000001-1_0	BARCODE000023-1_0	11
BARCODE000001-1_0	BARCODE000028-1_0	10
BARCODE000001-1_0	BARCODE000029-1_0	12
BARCODE000001-1_0	BARCODE000033-1_0	18
BARCODE000001-1_0	BARCODE000034-1_0	17
BARCODE000001-1_0	BARCODE000036-1_0	23
BARCODE000001-1_0	BARCODE000039-1_0	5
BARCODE000001-1_0	BARCODE000040-1_0	9
BARCODE000001-1_0	BARCODE000041-1_0	7
BARCODE000001-1_0	BARCODE000042-1_0	13
BARCODE000001-1_0	BARCODE000044-1_0	10
BARCODE000001-1_0	BARCODE000045-1_0	28
BARCODE000001-1_0	BARCODE000046-1_0	7
BARCODE000001-1_0	BARCODE000049-1_0	6
BARCODE000001-1_0	BARCODE000050-1_0	10
BARCODE000002-1_0	BARCODE000004-1_0	4
BARCODE000002-1_0	BARCODE000005-1_0	4
BARCODE000002-1_0	BARCODE000006-1_0	26
BARCODE000002-1_0	BARCODE000007-1_0	11
BARCODE000002-1_0	BARCODE000012-1_0	13
BARCODE000002-1_0	BARCODE000014-1_0	4
BARCODE000002-1_0	BARCODE000015-1_0	5
BARCODE000002-1_0	BARCODE000020-1_0	12
BARCODE000002-1_0	BARCODE000021-1_0	32
BARCODE000002-1_0	BARCODE000023-1_0	20
BARCODE000002-1_0	BARCODE000024-1_0	5
BARCODE000002-1_0	BARCODE000029-1_0	11
BARCODE000002-1_0	BARCODE000033-1_0	41
BARCODE000002-1_0	BARCODE000034-1_0	16
BARCODE000002-1_0	BARCODE000037-1_0	3
BARCODE000002-1_0	BARCODE000038-1_0	19
BARCODE000002-1_0	BARCODE000039-1_0	17
BARCODE000002-1_0	BARCODE000043-1_0	29
BARCODE000002-1_0	BARCODE000045-1_0	14
BARCODE000002-1_0	BARCODE000046-1_0	5
BARCODE000002-1_0	BARCODE000047-1_0	6
BARCODE000002-1_0	BARCODE000048-1_0	5
BARCODE000003-1_0	BARCODE000005-1_0	22
BARCODE000003-1_0	BARCODE000006-1_0	8
BARCODE000003-1_0	BARCODE000007-1_0	12
